,rt,stimulus,key_press,stim_type,count,trial_type,trial_index,time_elapsed,internal_node_id,correct,practice,ResponseId
113,845.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,52.0,congruent,4,image-keyboard-response,151,367829,0.0-4.0-0.140,True,0,R_21Fe5Zie1owa6uc
114,769.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,150,365900,0.0-4.0-0.139,True,0,R_21Fe5Zie1owa6uc
115,508.5,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,157,378622,0.0-4.0-0.146,True,0,R_21Fe5Zie1owa6uc
116,623.6000000089407,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,90,252466,0.0-4.0-0.79,True,0,R_21Fe5Zie1owa6uc
117,603.3000000119209,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,128,324085,0.0-4.0-0.117,True,0,R_21Fe5Zie1owa6uc
118,606.6999999880791,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,127,321620,0.0-4.0-0.116,True,0,R_21Fe5Zie1owa6uc
119,561.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,106,283173,0.0-4.0-0.95,True,0,R_21Fe5Zie1owa6uc
120,664.7999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,105,282041,0.0-4.0-0.94,True,0,R_21Fe5Zie1owa6uc
121,591.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,104,280389,0.0-4.0-0.93,True,0,R_21Fe5Zie1owa6uc
122,518.4000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,103,278428,0.0-4.0-0.92,True,0,R_21Fe5Zie1owa6uc
123,544.8999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,52.0,congruent,4,image-keyboard-response,102,276083,0.0-4.0-0.91,True,0,R_21Fe5Zie1owa6uc
124,657.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon2.png,50.0,incongruent,2,image-keyboard-response,101,273971,0.0-4.0-0.90,True,0,R_21Fe5Zie1owa6uc
125,690.3000000119209,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,100,272106,0.0-4.0-0.89,True,0,R_21Fe5Zie1owa6uc
126,730.7999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,107,284557,0.0-4.0-0.96,True,0,R_21Fe5Zie1owa6uc
127,847.5,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,99,270507,0.0-4.0-0.88,True,0,R_21Fe5Zie1owa6uc
128,664.8000000119209,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,97,266332,0.0-4.0-0.86,True,0,R_21Fe5Zie1owa6uc
129,587.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,96,265027,0.0-4.0-0.85,True,0,R_21Fe5Zie1owa6uc
130,639.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,95,262650,0.0-4.0-0.84,True,0,R_21Fe5Zie1owa6uc
131,886.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,94,260828,0.0-4.0-0.83,True,0,R_21Fe5Zie1owa6uc
132,523.3999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,52.0,congruent,4,image-keyboard-response,93,259319,0.0-4.0-0.82,True,0,R_21Fe5Zie1owa6uc
133,600.5999999940395,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,92,256972,0.0-4.0-0.81,True,0,R_21Fe5Zie1owa6uc
134,767.1000000089407,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon2.png,50.0,incongruent,2,image-keyboard-response,91,254557,0.0-4.0-0.80,True,0,R_21Fe5Zie1owa6uc
135,654.5999999940395,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,98,268099,0.0-4.0-0.87,True,0,R_21Fe5Zie1owa6uc
136,839.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,52.0,incongruent,4,image-keyboard-response,166,394842,0.0-4.0-0.155,True,0,R_21Fe5Zie1owa6uc
137,787.2999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,108,286260,0.0-4.0-0.97,True,0,R_21Fe5Zie1owa6uc
138,536.1000000089407,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,110,289843,0.0-4.0-0.99,True,0,R_21Fe5Zie1owa6uc
139,555.7999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,126,320424,0.0-4.0-0.115,True,0,R_21Fe5Zie1owa6uc
140,675.4000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,125,318409,0.0-4.0-0.114,True,0,R_21Fe5Zie1owa6uc
141,1254.6000000089407,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,124,316070,0.0-4.0-0.113,True,0,R_21Fe5Zie1owa6uc
142,668.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon3.png,51.0,incongruent,3,image-keyboard-response,123,313054,0.0-4.0-0.112,True,0,R_21Fe5Zie1owa6uc
143,527.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon2.png,50.0,incongruent,2,image-keyboard-response,122,311791,0.0-4.0-0.111,True,0,R_21Fe5Zie1owa6uc
144,820.3999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,121,309853,0.0-4.0-0.110,True,0,R_21Fe5Zie1owa6uc
145,592.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,52.0,congruent,4,image-keyboard-response,120,307362,0.0-4.0-0.109,True,0,R_21Fe5Zie1owa6uc
146,769.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,109,287653,0.0-4.0-0.98,True,0,R_21Fe5Zie1owa6uc
147,657.9000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,119,306105,0.0-4.0-0.108,True,0,R_21Fe5Zie1owa6uc
148,543.7000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon2.png,50.0,incongruent,2,image-keyboard-response,117,302250,0.0-4.0-0.106,True,0,R_21Fe5Zie1owa6uc
149,544.7999999970198,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,116,301143,0.0-4.0-0.105,True,0,R_21Fe5Zie1owa6uc
150,707.8999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,115,299428,0.0-4.0-0.104,True,0,R_21Fe5Zie1owa6uc
151,567.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,114,296858,0.0-4.0-0.103,True,0,R_21Fe5Zie1owa6uc
152,579.3999999910593,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,52.0,congruent,4,image-keyboard-response,113,295451,0.0-4.0-0.102,True,0,R_21Fe5Zie1owa6uc
153,691.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,112,293088,0.0-4.0-0.101,True,0,R_21Fe5Zie1owa6uc
154,586.9000000059605,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,52.0,incongruent,4,image-keyboard-response,111,291546,0.0-4.0-0.100,True,0,R_21Fe5Zie1owa6uc
155,617.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,52.0,incongruent,4,image-keyboard-response,118,303664,0.0-4.0-0.107,True,0,R_21Fe5Zie1owa6uc
156,567.2000000029802,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,167,396721,0.0-4.0-0.156,True,0,R_21Fe5Zie1owa6uc
157,922.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,172,372672,0.0-4.0-0.161,True,0,R_3CZZ2kfZiHqB8kL
158,921.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,171,370803,0.0-4.0-0.160,True,0,R_3CZZ2kfZiHqB8kL
159,1184.9999999997672,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,11,53370,0.0-4.0-0.0,True,0,R_3CZZ2kfZiHqB8kL
160,595.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,169,366111,0.0-4.0-0.158,True,0,R_3CZZ2kfZiHqB8kL
161,654.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,68,167405,0.0-4.0-0.57,True,0,R_3CZZ2kfZiHqB8kL
162,739.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,67,166096,0.0-4.0-0.56,True,0,R_3CZZ2kfZiHqB8kL
163,585.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,66,164653,0.0-4.0-0.55,True,0,R_3CZZ2kfZiHqB8kL
164,1321.0000000002328,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,65,163457,0.0-4.0-0.54,True,0,R_3CZZ2kfZiHqB8kL
165,758.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,64,160576,0.0-4.0-0.53,True,0,R_3CZZ2kfZiHqB8kL
166,783.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,63,159224,0.0-4.0-0.52,True,0,R_3CZZ2kfZiHqB8kL
167,855.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,62,157786,0.0-4.0-0.51,True,0,R_3CZZ2kfZiHqB8kL
168,586.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,69,168938,0.0-4.0-0.58,True,0,R_3CZZ2kfZiHqB8kL
169,965.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,61,155415,0.0-4.0-0.50,True,0,R_3CZZ2kfZiHqB8kL
170,910.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,59,150898,0.0-4.0-0.48,True,0,R_3CZZ2kfZiHqB8kL
171,,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4con.png,,congruent,4,image-keyboard-response,58,149184,0.0-4.0-0.47,False,0,R_3CZZ2kfZiHqB8kL
172,633.9999999997672,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3con.png,51.0,congruent,3,image-keyboard-response,57,147091,0.0-4.0-0.46,True,0,R_3CZZ2kfZiHqB8kL
173,864.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,51.0,incongruent,1,image-keyboard-response,56,144607,0.0-4.0-0.45,False,0,R_3CZZ2kfZiHqB8kL
174,783.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,55,142358,0.0-4.0-0.44,True,0,R_3CZZ2kfZiHqB8kL
175,668.0000000002328,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,54,140745,0.0-4.0-0.43,True,0,R_3CZZ2kfZiHqB8kL
176,687.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon2.png,50.0,incongruent,2,image-keyboard-response,53,139181,0.0-4.0-0.42,True,0,R_3CZZ2kfZiHqB8kL
177,956.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,60,152524,0.0-4.0-0.49,True,0,R_3CZZ2kfZiHqB8kL
178,702.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon3.png,51.0,incongruent,3,image-keyboard-response,52,137891,0.0-4.0-0.41,True,0,R_3CZZ2kfZiHqB8kL
179,480.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,70,170932,0.0-4.0-0.59,True,0,R_3CZZ2kfZiHqB8kL
180,788.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,72,174185,0.0-4.0-0.61,True,0,R_3CZZ2kfZiHqB8kL
181,632.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon2.png,50.0,incongruent,2,image-keyboard-response,88,205538,0.0-4.0-0.77,True,0,R_3CZZ2kfZiHqB8kL
182,879.9999999997672,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,87,203204,0.0-4.0-0.76,True,0,R_3CZZ2kfZiHqB8kL
183,644.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,86,200780,0.0-4.0-0.75,True,0,R_3CZZ2kfZiHqB8kL
184,587.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,85,198504,0.0-4.0-0.74,True,0,R_3CZZ2kfZiHqB8kL
185,663.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,84,196848,0.0-4.0-0.73,True,0,R_3CZZ2kfZiHqB8kL
186,659.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,83,194809,0.0-4.0-0.72,True,0,R_3CZZ2kfZiHqB8kL
187,613.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,82,192693,0.0-4.0-0.71,True,0,R_3CZZ2kfZiHqB8kL
188,569.0000000002328,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,71,172161,0.0-4.0-0.60,True,0,R_3CZZ2kfZiHqB8kL
189,820.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,52.0,incongruent,4,image-keyboard-response,81,190319,0.0-4.0-0.70,True,0,R_3CZZ2kfZiHqB8kL
190,536.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,79,185949,0.0-4.0-0.68,True,0,R_3CZZ2kfZiHqB8kL
191,706.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,78,183415,0.0-4.0-0.67,True,0,R_3CZZ2kfZiHqB8kL
192,776.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,77,182027,0.0-4.0-0.66,True,0,R_3CZZ2kfZiHqB8kL
193,604.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,76,180338,0.0-4.0-0.65,True,0,R_3CZZ2kfZiHqB8kL
194,1012.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,75,178487,0.0-4.0-0.64,True,0,R_3CZZ2kfZiHqB8kL
195,566.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,74,176937,0.0-4.0-0.63,True,0,R_3CZZ2kfZiHqB8kL
196,538.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3con.png,51.0,congruent,3,image-keyboard-response,73,175702,0.0-4.0-0.62,True,0,R_3CZZ2kfZiHqB8kL
197,530.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,80,187751,0.0-4.0-0.69,True,0,R_3CZZ2kfZiHqB8kL
198,907.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,52.0,incongruent,4,image-keyboard-response,51,135324,0.0-4.0-0.40,True,0,R_3CZZ2kfZiHqB8kL
199,731.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,50,133563,0.0-4.0-0.39,True,0,R_3CZZ2kfZiHqB8kL
200,758.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,49,131857,0.0-4.0-0.38,True,0,R_3CZZ2kfZiHqB8kL
201,693.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,27,87586,0.0-4.0-0.16,True,0,R_3CZZ2kfZiHqB8kL
202,767.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1incon4.png,52.0,incongruent,4,image-keyboard-response,26,85776,0.0-4.0-0.15,True,0,R_3CZZ2kfZiHqB8kL
203,733.0000000002328,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,25,84090,0.0-4.0-0.14,True,0,R_3CZZ2kfZiHqB8kL
204,719.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,24,82566,0.0-4.0-0.13,True,0,R_3CZZ2kfZiHqB8kL
205,1063.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,23,80722,0.0-4.0-0.12,True,0,R_3CZZ2kfZiHqB8kL
206,893.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,22,78399,0.0-4.0-0.11,True,0,R_3CZZ2kfZiHqB8kL
207,1487.0000000002328,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon4.png,52.0,incongruent,4,image-keyboard-response,21,75744,0.0-4.0-0.10,True,0,R_3CZZ2kfZiHqB8kL
208,700.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon1.png,49.0,incongruent,1,image-keyboard-response,28,90226,0.0-4.0-0.17,True,0,R_3CZZ2kfZiHqB8kL
209,946.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,20,72396,0.0-4.0-0.9,True,0,R_3CZZ2kfZiHqB8kL
210,1127.9999999997672,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon3.png,51.0,incongruent,3,image-keyboard-response,18,68727,0.0-4.0-0.7,True,0,R_3CZZ2kfZiHqB8kL
211,679.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,17,65603,0.0-4.0-0.6,True,0,R_3CZZ2kfZiHqB8kL
212,578.0000000002328,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,16,63445,0.0-4.0-0.5,True,0,R_3CZZ2kfZiHqB8kL
213,932.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,15,61471,0.0-4.0-0.4,True,0,R_3CZZ2kfZiHqB8kL
214,837.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2con.png,50.0,congruent,2,image-keyboard-response,14,58737,0.0-4.0-0.3,True,0,R_3CZZ2kfZiHqB8kL
215,676.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon2.png,50.0,incongruent,2,image-keyboard-response,170,368208,0.0-4.0-0.159,True,0,R_3CZZ2kfZiHqB8kL
216,953.9999999997672,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,51.0,incongruent,1,image-keyboard-response,12,55062,0.0-4.0-0.1,False,0,R_3CZZ2kfZiHqB8kL
217,602.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/1con.png,49.0,congruent,1,image-keyboard-response,19,70218,0.0-4.0-0.8,True,0,R_3CZZ2kfZiHqB8kL
218,604.9999999997672,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,29,92445,0.0-4.0-0.18,True,0,R_3CZZ2kfZiHqB8kL
219,726.9999999997672,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon1.png,49.0,incongruent,1,image-keyboard-response,30,94606,0.0-4.0-0.19,True,0,R_3CZZ2kfZiHqB8kL
220,671.9999999997672,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon3.png,51.0,incongruent,3,image-keyboard-response,31,96089,0.0-4.0-0.20,True,0,R_3CZZ2kfZiHqB8kL
221,1227.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,48,130233,0.0-4.0-0.37,True,0,R_3CZZ2kfZiHqB8kL
222,893.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3con.png,51.0,congruent,3,image-keyboard-response,47,128049,0.0-4.0-0.36,True,0,R_3CZZ2kfZiHqB8kL
223,852.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/2incon4.png,52.0,incongruent,4,image-keyboard-response,46,125294,0.0-4.0-0.35,True,0,R_3CZZ2kfZiHqB8kL
224,721.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,45,122817,0.0-4.0-0.34,True,0,R_3CZZ2kfZiHqB8kL
225,943.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/3incon1.png,49.0,incongruent,1,image-keyboard-response,44,120951,0.0-4.0-0.33,True,0,R_3CZZ2kfZiHqB8kL
226,572.0,https://cdn.jsdelivr.net/gh/dvitaa/jsPsych-in-Qualtrics65/countingstroop/img/4incon2.png,50.0,incongruent,2,image-keyboard-response,43,118614,0.0-4.0-0.32,True,0,R_3CZZ2kfZiHqB8kL
